ticker_id,ticker
2034,LLEN
2035,LLL
2036,LLNW
2037,LLTC
2038,LM
2039,LMAT
2040,LMI
2041,LMIA
2042,LMLP
2043,LMNR
2044,LMNX
2045,LMT
2046,LNBB
2047,LNC
2048,LNCE
2049,LNCR
2050,LNDC
2051,LNET
2052,LNG
2053,LNKD
2054,LNN
2055,LNT
2056,LO
2057,LOAN
2058,LOCM
2059,LOGI
2060,LOGM
2061,LOJN
2062,LONG
2063,LOOK
2064,LOPE
2065,LORL
2066,LOV
2067,LOW
2068,LPH
2069,LPHI
2070,LPL
2071,LPLA
2072,LPNT
2073,LPS
2074,LPSN
2075,LPTH
2076,LPX
2077,LQDT
2078,LRAD
2079,LRCX
2080,LRN
2081,LRY
2082,LSBI
2083,LSBK
2084,LSCC
2085,LSE
2086,LSI
2087,LSTR
2088,LTBR
2089,LTC
2090,LTD
2091,LTM
2092,LTON
2093,LTRE
2094,LTRX
2095,LTS
2096,LTXC
2097,LUB
2098,LUFK
2099,LUK
2100,LULU
2101,LUNA
2102,LUV
2103,LUX
2104,LVB
2105,LVLT
2106,LVS
2107,LWAY
2108,LXK
2109,LXP
2110,LXRX
2111,LXU
2112,LYB
2113,LYG
2114,LYTS
2115,LYV
2116,LZB
2117,LZEN
2118,M
2119,MA
2120,MAA
2121,MAC
2122,MAG
2123,MAGS
2124,MAIN
2125,MAKO
2126,MALL
2127,MAN
2128,MANH
2129,MANT
2130,MAPP
2131,MAR
2132,MARPS
2133,MAS
2134,MASC
2135,MASI
2136,MAT
2137,MATW
2138,MAXY
2139,MAYS
2140,MBA
2141,MBFI
2142,MBI
2143,MBLX
2144,MBND
2145,MBRG
2146,MBT
2147,MBTF
2148,MBVT
2149,MBWM
2150,MCBC
2151,MCBF
2152,MCBI
2153,MCD
2154,MCF
2155,MCGC
2156,MCHP
2157,MCHX
2158,MCK
2159,MCO
2160,MCP
2161,MCRI
2162,MCRL
2163,MCRS
2164,MCS
2165,MCY
2166,MCZ
2167,MD
2168,MDAS
2169,MDC
2170,MDCA
2171,MDCI
2172,MDCO
2173,MDF
2174,MDH
2175,MDM
2176,MDP
2177,MDR
2178,MDRX
2179,MDSO
2180,MDT
2181,MDTH
2182,MDU
2183,MDVN
2184,MDW
2185,MEA
2186,MEAD
2187,MEAS
2188,MED
2189,MEDW
2190,MEG
2191,MEI
2192,MELA
2193,MELI
2194,MEMS
2195,MENT
2196,MEOH
2197,MERC
2198,MERU
2199,MET
2200,METR
2201,MFA
2202,MFB
2203,MFC
2204,MFG
2205,MFI
2206,MFLX
2207,MFNC
2208,MFRI
2209,MFSF
2210,MG
2211,MGA
2212,MGAM
2213,MGEE
2214,MGH
2215,MGI
2216,MGIC
2217,MGLN
2218,MGM
2219,MGN
2220,MGPI
2221,MGRC
2222,MGT
2223,MGYR
2224,MHGC
2225,MHH
2226,MHK
2227,MHLD
2228,MHO
2229,MHP
2230,MHR
2231,MIC
2232,MIDD
2233,MIG
2234,MILL
2235,MIND
2236,MINI
2237,MIPS
2238,MITL
2239,MJN
2240,MKC
2241,MKL
2242,MKSI
2243,MKTAY
2244,MKTX
2245,MLAB
2246,MLG
2247,MLHR
2248,MLI
2249,MLM
2250,MLNK
2251,MLNX
2252,MLP
2253,MLR
2254,MLVF
2255,MMC
2256,MMLP
2257,MMM
2258,MMP
2259,MMR
2260,MMS
2261,MMSI
2262,MMUS
2263,MMYT
2264,MNDO
2265,MNI
2266,MNKD
2267,MNOV
2268,MNR
2269,MNRK
2270,MNRO
2271,MNTA
2272,MNTG
2273,MNTX
2274,MO
2275,MOBI
2276,MOC
2277,MOCO
2278,MOD
2279,MOFG
2280,MOH
2281,MOLX
2282,MOLXA
2283,MON
2284,MOS
2285,MOSY
2286,MOTR
2287,MOV
2288,MOVE
2289,MPAA
2290,MPAC
2291,MPB
2292,MPEL
2293,MPET
2294,MPG
2295,MPR
2296,MPW
2297,MPWR
2298,MPX
2299,MR
2300,MRCY
2301,MRGE
2302,MRH
2303,MRK
2304,MRLN
2305,MRO
2306,MRTN
2307,MRVL
2308,MRX
2309,MS
2310,MSA
2311,MSB
2312,MSBF
2313,MSCC
2314,MSCI
2315,MSEX
2316,MSFG
2317,MSFT
2318,MSG
2319,MSL
2320,MSM
2321,MSN
2322,MSO
2323,MSON
2324,MSPD
2325,MSTR
2326,MSW
2327,MT
2328,MTB
2329,MTD
2330,MTE
2331,MTEX
2332,MTG
2333,MTH
2334,MTN
2335,MTOX
2336,MTR
2337,MTRX
2338,MTSC
2339,MTSL
2340,MTSN
2341,MTU
2342,MTW
2343,MTX
2344,MTZ
2345,MU
2346,MUR
2347,MUSA
2348,MVC
2349,MVG
2350,MVIS
2351,MVO
2352,MW
2353,MWA
2354,MWE
2355,MWIV
2356,MWV
2357,MWW
2358,MXC
2359,MXIM
2360,MXL
2361,MXT
2362,MXWL
2363,MY
2364,MYGN
2365,MYL
2366,MYRG
2367,MYRX
2368,N
2369,NABI
2370,NAFC
2371,NAII
2372,NAK
2373,NANO
2374,NASB
2375,NATH
2376,NATI
2377,NATL
2378,NATR
2379,NAUH
2380,NAV
2381,NAVG
2382,NAVR
2383,NBBC
2384,NBG
2385,NBIX
2386,NBL
2387,NBN
2388,NBR
2389,NBS
2390,NBTB
2391,NBY
2392,NC
2393,NCBC
2394,NCI
2395,NCIT
2396,NCMI
2397,NCR
2398,NCS
2399,NCT
2400,NCTY
2401,NDAQ
2402,NDSN
2403,NDZ
2404,NE
2405,NEBS
2406,NED
2407,NEE
2408,NEI
2409,NEM
2410,NEN
2411,NEOG
2412,NEPT
2413,NETC
2414,NEU
2415,NEWL
2416,NEWN
2417,NEWP
2418,NEWS
2419,NEWT
2420,NEXS
2421,NFBK
2422,NFEC
2423,NFG
2424,NFLX
2425,NFP
2426,NFSB
2427,NFX
2428,NG
2429,NGD
2430,NGG
2431,NGLS
2432,NGPC
2433,NGS
2434,NGT
2435,NHC
2436,NHI
2437,NHTB
2438,NI
2439,NICE
2440,NICK
2441,NIHD
2442,NII
2443,NILE
2444,NINE
2445,NJ
2446,NJR
2447,NKA
2448,NKBP
2449,NKE
2450,NKSH
2451,NKTR
2452,NL
2453,NLS
2454,NLST
2455,NLTX
2456,NLY
2457,NM
2458,NMM
2459,NMR
2460,NMRX
2461,NNA
2462,NNBR
2463,NNI
2464,NNN
2465,NOA
2466,NOAH
2467,NOC
2468,NOG
2469,NOIZ
2470,NOK
2471,NOOF
2472,NOR
2473,NOV
2474,NOW
2475,NP
2476,NPBC
2477,NPD
2478,NPK
2479,NPO
2480,NPSP
2481,NR
2482,NRCI
2483,NRF
2484,NRG
2485,NRGY
2486,NRIM
2487,NRP
2488,NRT
2489,NS
2490,NSC
2491,NSH
2492,NSIT
2493,NSM
2494,NSPH
2495,NSR
2496,NSSC
2497,NSU
2498,NSYS
2499,NTAP
2500,NTCT
2501,NTE
2502,NTES
2503,NTGR
2504,NTIC
2505,NTLS
2506,NTN
2507,NTRI
2508,NTRS
2509,NTSC
2510,NTSP
2511,NTWK
2512,NTZ
2513,NU
2514,NUAN
2515,NUE
2516,NURO
2517,NUS
2518,NUTR
2519,NUVA
2520,NVAX
2521,NVDA
2522,NVE
2523,NVEC
2524,NVGN
2525,NVMI
2526,NVO
2527,NVR
2528,NVS
2529,NVSL
2530,NVTL
2531,NWBI
2532,NWE
2533,NWFL
2534,NWK
2535,NWL
2536,NWLI
2537,NWN
2538,NWPX
2539,NWS
2540,NWSA
2541,NWY
2542,NX
2543,NXPI
2544,NXST
2545,NXTM
2546,NXY
2547,NYB
2548,NYMT
2549,NYMX
2550,NYNY
2551,NYT
2552,NYX
2553,O
2554,OABC
2555,OAS
2556,OB
2557,OBAF
2558,OBCI
2559,OC
2560,OCFC
2561,OCLR
2562,OCLS
2563,OCN
2564,OCR
2565,OCZ
2566,ODC
2567,ODFL
2568,ODP
2569,OEH
2570,OESX
2571,OFC
2572,OFG
2573,OFI
2574,OFIX
2575,OFLX
2576,OGE
2577,OGXI
2578,OHI
2579,OI
2580,OII
2581,OIIM
2582,OINK
2583,OIS
2584,OKE
2585,OKS
2586,OKSB
2587,OLBK
2588,OLN
2589,OLP
2590,OMAB
2591,OMC
2592,OMCL
2593,OME
2594,OMER
2595,OMEX
2596,OMG
2597,OMI
2598,OMN
2599,OMPI
2600,OMX
2601,ONB
2602,ONCY
2603,ONE
2604,ONFC
2605,ONNN
2606,ONP
2607,ONTY
2608,ONVI
2609,ONXX
2610,OPEN
2611,OPHC
2612,OPK
2613,OPLK
2614,OPNT
2615,OPOF
2616,OPTR
2617,OPTT
2618,OPXA
2619,OPXT
2620,OPY
2621,ORA
2622,ORB
2623,ORBC
2624,ORBK
2625,ORCC
2626,ORCL
2627,OREX
2628,ORI
2629,ORIT
2630,ORLY
2631,ORN
2632,ORRF
2633,OSBC
2634,OSG
2635,OSHC
2636,OSIR
2637,OSIS
2638,OSK
2639,OSN
2640,OSTK
2641,OSUR
2642,OTEX
2643,OTIV
2644,OTTR
2645,OUTD
2646,OVBC
2647,OVLY
2648,OVRL
2649,OVTI
2650,OWW
2651,OXBT
2652,OXF
2653,OXGN
2654,OXM
2655,OXY
2656,OYOG
2657,OZM
2658,OZRK
2659,PAA
2660,PAAS
2661,PAC
2662,PACB
2663,PACR
2664,PACW
2665,PAG
2666,PAL
2667,PAM
2668,PANL
2669,PATH
2670,PATK
2671,PATR
2672,PAY
2673,PAYX
2674,PBCT
2675,PBH
2676,PBI
2677,PBM
2678,PBNY
2679,PBR
2680,PBT
2681,PBTH
2682,PBY
2683,PC
2684,PCAR
2685,PCBK
2686,PCC
2687,PCCC
2688,PCG
2689,PCH
2690,PCL
2691,PCLN
2692,PCP
2693,PCS
2694,PCTI
2695,PCYC
2696,PCYG
2697,PCYO
2698,PDCE
2699,PDCO
2700,PDEX
2701,PDFS
2702,PDII
2703,PDLI
2704,PDM
2705,PDO
2706,PDS
2707,PEB
2708,PEBO
2709,PEET
2710,PEG
2711,PEGA
2712,PEI
2713,PEIX
2714,PENN
2715,PENX
2716,PEOP
2717,PEP
2718,PERF
2719,PERY
2720,PESI
2721,PETM
2722,PETS
2723,PFBC
2724,PFBI
2725,PFBX
2726,PFE
2727,PFG
2728,PFIN
2729,PFS
2730,PFSW
2731,PFX
2732,PG
2733,PGC
2734,PGH
2735,PGI
2736,PGNX
2737,PGR
2738,PGTI
2739,PH
2740,PHA
2741,PHG
2742,PHH
2743,PHI
2744,PHII
2745,PHIIK
2746,PHM
2747,PHMD
2748,PHR
2749,PHX
2750,PICO
2751,PII
2752,PIKE
2753,PIP
2754,PIR
2755,PJC
2756,PKBK
2757,PKD
2758,PKE
2759,PKG
2760,PKI
2761,PKOH
2762,PKT
2763,PKX
2764,PKY
2765,PL
2766,PLAB
2767,PLCC
2768,PLCE
2769,PLCM
2770,PLD
2771,PLFE
2772,PLG
2773,PLL
2774,PLM
2775,PLNR
2776,PLOW
2777,PLPC
2778,PLT
2779,PLUG
2780,PLUS
2781,PLX
2782,PLXS
2783,PLXT
2784,PM
2785,PMBC
2786,PMC
2787,PMCS
2788,PMD
2789,PMFG
2790,PMT
2791,PMTC
2792,PMTI
2793,PNC
2794,PNFP
2795,PNG
2796,PNK
2797,PNM
2798,PNR
2799,PNRA
2800,PNRG
2801,PNSN
2802,PNW
2803,PNX
2804,PNY
2805,PODD
2806,POL
2807,POM
2808,POOL
2809,POPE
2810,POR
2811,POT
2812,POWI
2813,POWL
2814,POWR
2815,POZN
2816,PPBI
2817,PPC
2818,PPG
2819,PPHM
2820,PPL
2821,PPO
2822,PPS
2823,PQ
2824,PRA
2825,PRAA
2826,PRAN
2827,PRCP
2828,PRE
2829,PRFT
2830,PRGN
2831,PRGO
2832,PRGS
2833,PRGX
2834,PRI
2835,PRIM
2836,PRIS
2837,PRK
2838,PRKR
2839,PRLS
2840,PRMW
2841,PRO
2842,PROJ
2843,PROV
2844,PRPH
2845,PRSC
2846,PRST
2847,PRTS
2848,PRU
2849,PRWT
2850,PRX
2851,PRXI
2852,PRXL
2853,PSA
2854,PSB
2855,PSDV
2856,PSE
2857,PSEM
2858,PSID
2859,PSMT
2860,PSO
2861,PSOF
2862,PSS
2863,PSSI
2864,PSTB
2865,PSTI
2866,PSTR
2867,PSUN
2868,PT
2869,PTEK
2870,PTEN
2871,PTIE
2872,PTIX
2873,PTN
2874,PTNR
2875,PTP
2876,PTR
2877,PTRY
2878,PTSI
2879,PTSX
2880,PTX
2881,PUDA
2882,PUK
2883,PULB
2884,PULS
2885,PURE
2886,PVA
2887,PVD
2888,PVFC
2889,PVG
2890,PVH
2891,PVR
2892,PVSW
2893,PVTB
2894,PW
2895,PWAV
2896,PWE
2897,PWER
2898,PWOD
2899,PWR
2900,PWRD
2901,PX
2902,PXD
2903,PXLW
2904,PXP
2905,PZE
2906,PZG
2907,PZN
2908,PZZA
2909,PZZI
2910,QADA
2911,QADB
2912,QBC
2913,QCCO
2914,QCOM
2915,QCOR
2916,QCRH
2917,QDEL
2918,QEP
2919,QGEN
2920,QKLS
2921,QLGC
2922,QLIK
2923,QLTI
2924,QLTY
2925,QMM
2926,QNST
2927,QRE
2928,QSFT
2929,QSII
2930,QTM
2931,QTWW
2932,QUAD
2933,QUIK
2934,R
2935,RA
2936,RAD
2937,RAH
2938,RAI
2939,RAIL
2940,RAS
2941,RAVN
2942,RAX
2943,RBA
2944,RBC
2945,RBCAA
2946,RBCN
2947,RBN
2948,RBNF
2949,RBPAA
2950,RBS
2951,RBY
2952,RCI
2953,RCII
2954,RCKB
2955,RCKY
2956,RCL
2957,RCMT
2958,RCON
2959,RDA
2960,RDC
2961,RDCM
2962,RDEN
2963,RDI
2964,RDN
2965,RDNT
2966,RDWR
2967,RDY
2968,RE
2969,RECN
2970,REDF
2971,REE
2972,REED
2973,REFR
2974,REG
2975,REGN
2976,REIS
2977,RELL
2978,RELV
2979,REN
2980,RENN
2981,RENT
2982,RES
2983,REV
2984,REX
2985,REXI
2986,RF
2987,RFIL
2988,RFMD
2989,RGA
2990,RGC
2991,RGCO
2992,RGDX
2993,RGEN
2994,RGR
2995,RGS
2996,RHI
2997,RHT
2998,RIC
2999,RICK
3000,RIG
3001,RIGL
3002,RIMG
3003,RIMM
3004,RIO
3005,RITT
3006,RJET
3007,RJF
3008,RKT
3009,RL
3010,RLD
3011,RLH
3012,RLI
3013,RLOC
3014,RLOG
3015,RMBS
3016,RMCF
3017,RMD
3018,RMKR
3019,RMTI
3020,RMTR
3021,RNET
3022,RNIN
3023,RNN
3024,RNO
3025,RNST
3026,RNWK
3027,ROC
3028,ROCK
3029,ROCM
3030,ROG
3031,ROIA
3032,ROIAK
3033,ROIC
3034,ROK
3035,ROL
3036,ROLL
3037,ROMA
3038,ROP
3039,ROSE
3040,ROST
3041,ROVI
3042,ROX
3043,ROYL
3044,RP
3045,RPC
3046,RPM
3047,RPRX
3048,RPT
3049,RPTP
3050,RRC
3051,RRD
3052,RRGB
3053,RRST
3054,RRTS
3055,RS
3056,RSG
3057,RSH
3058,RSO
3059,RSOL
3060,RST
3061,RSTI
3062,RSYS
3063,RT
3064,RTEC
3065,RTI
3066,RTIX
3067,RTK
3068,RTLX
3069,RTN
3070,RUE
3071,RUK
3072,RUSHA
3073,RUSHB
3074,RUTH
3075,RVBD
3076,RVR
3077,RVSB
3078,RWC
3079,RWT
3080,RY
3081,RYAAY
3082,RYL
3083,RYN
3084,S
3085,SA
3086,SAAS
3087,SABA
3088,SAFM
3089,SAFT
3090,SAH
3091,SAI
3092,SAIA
3093,SAL
3094,SALM
3095,SAM
3096,SAN
3097,SANM
3098,SANW
3099,SAP
3100,SAPE
3101,SAPX
3102,SASR
3103,SATC
3104,SATS
3105,SAVB
3106,SB
3107,SBAC
3108,SBBX
3109,SBCF
3110,SBGI
3111,SBH
3112,SBLK
3113,SBNY
3114,SBR
3115,SBRA
3116,SBS
3117,SBSA
3118,SBSI
3119,SBUX
3120,SBX
3121,SCBT
3122,SCCO
3123,SCG
3124,SCHL
3125,SCHS
3126,SCHW
3127,SCI
3128,SCIL
3129,SCKT
3130,SCL
3131,SCLN
3132,SCMF
3133,SCMP
3134,SCMR
3135,SCOK
3136,SCON
3137,SCOR
3138,SCR
3139,SCS
3140,SCSC
3141,SCSS
3142,SCVL
3143,SCX
3144,SD
3145,SDBT
3146,SDIX
3147,SDRL
3148,SE
3149,SEAC
3150,SEB
3151,SEE
3152,SEED
3153,SEH
3154,SEIC
3155,SEM
3156,SEMG
3157,SENEA
3158,SEP
3159,SF
3160,SFD
3161,SFE
3162,SFG
3163,SFI
3164,SFL
3165,SFLY
3166,SFNC
3167,SFST
3168,SFUN
3169,SFY
3170,SGA
3171,SGB
3172,SGC
3173,SGEN
3174,SGI
3175,SGK
3176,SGMA
3177,SGMO
3178,SGMS
3179,SGU
3180,SGY
3181,SGZ
3182,SHAW
3183,SHBI
3184,SHEN
3185,SHFL
3186,SHG
3187,SHI
3188,SHIP
3189,SHLD
3190,SHLM
3191,SHLO
3192,SHO
3193,SHOO
3194,SHOR
3195,SHP
3196,SHS
3197,SHW
3198,SHZ
3199,SI
3200,SIAL
3201,SID
3202,SIF
3203,SIFI
3204,SIG
3205,SIGA
3206,SIGI
3207,SIGM
3208,SIHI
3209,SILC
3210,SIM
3211,SIMG
3212,SIMO
3213,SINA
3214,SINO
3215,SIRI
3216,SIRO
3217,SIVB
3218,SIX
3219,SJI
3220,SJM
3221,SJR
3222,SJT
3223,SJW
3224,SKH
3225,SKM
3226,SKS
3227,SKT
3228,SKX
3229,SKY
3230,SKYW
3231,SLAB
3232,SLB
3233,SLF
3234,SLG
3235,SLGN
3236,SLH
3237,SLI
3238,SLM
3239,SLP
3240,SLT
3241,SLTC
3242,SLTM
3243,SLW
3244,SLXP
3245,SM
3246,SMA
3247,SMBL
3248,SMCG
3249,SMCI
3250,SMED
3251,SMFG
3252,SMG
3253,SMI
3254,SMMF
3255,SMP
3256,SMRT
3257,SMS
3258,SMSC
3259,SMSI
3260,SMT
3261,SMTC
3262,SMTX
3263,SNA
3264,SNAK
3265,SNBC
3266,SNCR
3267,SNDK
3268,SNE
3269,SNFCA
3270,SNH
3271,SNHY
3272,SNI
3273,SNMX
3274,SNN
3275,SNP
3276,SNPS
3277,SNSS
3278,SNT
3279,SNTA
3280,SNTS
3281,SNV
3282,SNX
3283,SNY
3284,SO
3285,SOCB
3286,SODA
3287,SOFO
3288,SOHU
3289,SOL
3290,SOMH
3291,SOMX
3292,SON
3293,SONA
3294,SONC
3295,SONS
3296,SOQ
3297,SORL
3298,SPA
3299,SPAR
3300,SPB
3301,SPCHA
3302,SPCHB
3303,SPEX
3304,SPF
3305,SPG
3306,SPH
3307,SPIL
3308,SPIR
3309,SPLS
3310,SPMD
3311,SPN
3312,SPNC
3313,SPNS
3314,SPP
3315,SPPI
3316,SPPR
3317,SPR
3318,SPRD
3319,SPRO
3320,SPRT
3321,SPSC
3322,SPTN
3323,SPU
3324,SPW
3325,SQI
3326,SQM
3327,SQNM
3328,SR
3329,SRCE
3330,SRCL
3331,SRDX
3332,SRE
3333,SRI
3334,SRSL
3335,SRT
3336,SRZ
3337,SSBI
3338,SSD
3339,SSI
3340,SSL
3341,SSN
3342,SSNC
3343,SSP
3344,SSRI
3345,SSRX
3346,SSS
3347,SSW
3348,SSY
3349,SSYS
3350,ST
3351,STAA
3352,STAN
3353,STBA
3354,STC
3355,STE
3356,STEC
3357,STEI
3358,STEL
3359,STEM
3360,STFC
3361,STI
3362,STJ
3363,STKL
3364,STL
3365,STLD
3366,STLY
3367,STM
3368,STMP
3369,STN
3370,STND
3371,STNG
3372,STNR
3373,STO
3374,STON
3375,STP
3376,STR
3377,STRA
3378,STRI
3379,STRL
3380,STRM
3381,STRN
3382,STRS
3383,STRT
3384,STS
3385,STSA
3386,STV
3387,STWD
3388,STX
3389,STXS
3390,STZ
3391,SU
3392,SUBK
3393,SUI
3394,SUMR
3395,SUN
3396,SUNH
3397,SUP
3398,SUPX
3399,SURG
3400,SUSQ
3401,SUSS
3402,SUTR
3403,SVA
3404,SVBI
3405,SVM
3406,SVN
3407,SVNT
3408,SVU
3409,SWC
3410,SWFT
3411,SWHC
3412,SWI
3413,SWIR
3414,SWK
3415,SWKS
3416,SWM
3417,SWN
3418,SWS
3419,SWX
3420,SWY
3421,SXI
3422,SXL
3423,SXT
3424,SYA
3425,SYBT
3426,SYK
3427,SYKE
3428,SYMC
3429,SYMM
3430,SYMX
3431,SYNA
3432,SYNL
3433,SYNM
3434,SYNT
3435,SYPR
3436,SYSW
3437,SYT
3438,SYUT
3439,SYX
3440,SYY
3441,T
3442,TA
3443,TAC
3444,TACT
3445,TAL
3446,TAP
3447,TASR
3448,TAST
3449,TAT
3450,TAXI
3451,TAYC
3452,TAYD
3453,TBAC
3454,TBBK
3455,TBI
3456,TBNK
3457,TC
3458,TCB
3459,TCBI
3460,TCBK
3461,TCCO
3462,TCHC
3463,TCI
3464,TCK
3465,TCL
3466,TCO
3467,TCRD
3468,TCX
3469,TD
3470,TDBK
3471,TDC
3472,TDE
3473,TDG
3474,TDI
3475,TDS
3476,TDW
3477,TDY
3478,TE
3479,TEAR
3480,TECD
3481,TECH
3482,TECUA
3483,TEF
3484,TEG
3485,TEL
3486,TELK
3487,TEN
3488,TEO
3489,TER
3490,TESO
3491,TESS
3492,TEVA
3493,TEX
3494,TFM
3495,TFSL
3496,TFX
3497,TG
3498,TGA
3499,TGAL
3500,TGB
3501,TGC
3502,TGE
3503,TGH
3504,TGI
3505,TGP
3506,TGS
3507,TGT
3508,TGX
3509,THC
3510,THFF
3511,THG
3512,THI
3513,THLD
3514,THM
3515,THO
3516,THOR
3517,THQI
3518,THRX
3519,THS
3520,THTI
3521,TI
3522,TIBX
3523,TICC
3524,TIF
3525,TIGR
3526,TIII
3527,TIK
3528,TINY
3529,TIS
3530,TISA
3531,TISI
3532,TITN
3533,TIVO
3534,TJX
3535,TK
3536,TKC
3537,TKR
3538,TLAB
3539,TLB
3540,TLF
3541,TLK
3542,TLM
3543,TLP
3544,TLR
3545,TM
3546,TMH
3547,TMK
3548,TMNG
3549,TMO
3550,TMP
3551,TNAV
3552,TNC
3553,TNGN
3554,TNH
3555,TNK
3556,TNP
3557,TNS
3558,TOF
3559,TOFC
3560,TOL
3561,TOO
3562,TOPS
3563,TORM
3564,TOT
3565,TOWN
3566,TOWR
3567,TPC
3568,TPCG
3569,TPGI
3570,TPI
3571,TPL
3572,TPLM
3573,TPX
3574,TQNT
3575,TR
3576,TRAK
3577,TRC
3578,TREE
3579,TREX
3580,TRGP
3581,TRGT
3582,TRI
3583,TRIB
3584,TRIT
3585,TRK
3586,TRLG
3587,TRMB
3588,TRMD
3589,TRMK
3590,TRN
3591,TRNO
3592,TRNS
3593,TROW
3594,TRP
3595,TRR
3596,TRS
3597,TRST
3598,TRT
3599,TRU
3600,TRV
3601,TRW
3602,TS
3603,TSCO
3604,TSEM
3605,TSH
3606,TSL
3607,TSLA
3608,TSM
3609,TSN
3610,TSO
3611,TSON
3612,TSPT
3613,TSRA
3614,TSRI
3615,TSRX
3616,TSS
3617,TSTC
3618,TSU
3619,TSYS
3620,TTC
3621,TTEC
3622,TTEK
3623,TTGT
3624,TTHI
3625,TTI
3626,TTMI
3627,TTO
3628,TTWO
3629,TU
3630,TUC
3631,TUES
3632,TUP
3633,TV
3634,TVL
3635,TW
3636,TWC
3637,TWER
3638,TWGP
3639,TWI
3640,TWIN
3641,TWMC
3642,TWO
3643,TWTC
3644,TWX
3645,TX
3646,TXCC
3647,TXI
3648,TXN
3649,TXRH
3650,TXT
3651,TYC
3652,TYL
3653,TYPE
3654,TZOO
3655,UA
3656,UACL
3657,UAL
3658,UAM
3659,UBA
3660,UBCP
3661,UBNK
3662,UBOH
3663,UBP
3664,UBSH
3665,UBSI
3666,UCBA
3667,UCBI
3668,UCFC
3669,UCTT
3670,UDR
3671,UDRL
3672,UEC
3673,UEIC
3674,UEPS
3675,UFCS
3676,UFI
3677,UFPI
3678,UFPT
3679,UFS
3680,UG
3681,UGI
3682,UGP
3683,UHAL
3684,UHS
3685,UHT
3686,UIL
3687,UIS
3688,UL
3689,ULBI
3690,ULGX
3691,ULTA
3692,ULTI
3693,ULTR
3694,UMBF
3695,UMC
3696,UMH
3697,UMPQ
3698,UN
3699,UNAM
3700,UNB
3701,UNF
3702,UNFI
3703,UNH
3704,UNIS
3705,UNM
3706,UNP
3707,UNS
3708,UNT
3709,UNTD
3710,UPG
3711,UPI
3712,UPL
3713,UPS
3714,UQM
3715,URBN
3716,URG
3717,URI
3718,URRE
3719,URS
3720,URZ
3721,USAK
3722,USAP
3723,USAT
3724,USB
3725,USBI
3726,USEG
3727,USG
3728,USHS
3729,USLM
3730,USM
3731,USMO
3732,USNA
3733,USPH
3734,USTR
3735,USU
3736,UTEK
3737,UTHR
3738,UTI
3739,UTIW
3740,UTL
3741,UTMD
3742,UTSI
3743,UTX
3744,UUU
3745,UVE
3746,UVSP
3747,UVV
3748,UWN
3749,V
3750,VAL
3751,VALE
3752,VALU
3753,VALV
3754,VAR
3755,VASC
3756,VBFC
3757,VCBI
3758,VCI
3759,VCLK
3760,VCO
3761,VDSI
3762,VE
3763,VECO
3764,VFC
3765,VG
3766,VGR
3767,VGZ
3768,VHC
3769,VHI
3770,VIA
3771,VIAS
3772,VICL
3773,VICR
3774,VIFL
3775,VII
3776,VIMC
3777,VIP
3778,VIRC
3779,VISN
3780,VIST
3781,VIT
3782,VIV
3783,VIVO
3784,VLCCF
3785,VLGEA
3786,VLO
3787,VLTR
3788,VLY
3789,VMC
3790,VMED
3791,VMI
3792,VMW
3793,VNDA
3794,VNO
3795,VNR
3796,VOCS
3797,VOD
3798,VOLC
3799,VOXX
3800,VPFG
3801,VPG
3802,VPHM
3803,VPRT
3804,VQ
3805,VR
3806,VRA
3807,VRML
3808,VRNG
3809,VRNM
3810,VRNT
3811,VRS
3812,VRSK
3813,VRSN
3814,VRTB
3815,VRTS
3816,VRTU
3817,VRTX
3818,VRX
3819,VSAT
3820,VSBN
3821,VSCI
3822,VSCP
3823,VSEC
3824,VSH
3825,VSI
3826,VSR
3827,VTG
3828,VTNC
3829,VTR
3830,VTUS
3831,VVC
3832,VVI
3833,VVTV
3834,VVUS
3835,VZ
3836,WAB
3837,WABC
3838,WAC
3839,WACLY
3840,WAG
3841,WAL
3842,WASH
3843,WAT
3844,WATG
3845,WAVX
3846,WAYN
3847,WBC
3848,WBCO
3849,WBK
3850,WBMD
3851,WBS
3852,WBSN
3853,WCBO
3854,WCC
3855,WCG
3856,WCN
3857,WCRX
3858,WD
3859,WDC
3860,WDFC
3861,WDR
3862,WEBM
3863,WEC
3864,WEN
3865,WERN
3866,WES
3867,WEST
3868,WEX
3869,WEYS
3870,WF
3871,WFC
3872,WFD
3873,WFR
3874,WFT
3875,WG
3876,WGA
3877,WGL
3878,WGO
3879,WH
3880,WHG
3881,WHR
3882,WHX
3883,WIBC
3884,WILC
3885,WIN
3886,WINA
3887,WIRE
3888,WIT
3889,WLB
3890,WLDN
3891,WLFC
3892,WLFCP
3893,WLK
3894,WLL
3895,WLP
3896,WLT
3897,WM
3898,WMAR
3899,WMB
3900,WMCO
3901,WMGI
3902,WMK
3903,WMS
3904,WMT
3905,WNC
3906,WNR
3907,WNS
3908,WOOF
3909,WOR
3910,WPC
3911,WPCS
3912,WPI
3913,WPO
3914,WPP
3915,WPPGY
3916,WPRT
3917,WPZ
3918,WR
3919,WRB
3920,WRC
3921,WRD
3922,WRE
3923,WRES
3924,WRI
3925,WRLD
3926,WRLS
3927,WSB
3928,WSBC
3929,WSBF
3930,WSCI
3931,WSFS
3932,WSH
3933,WSM
3934,WSO
3935,WSR
3936,WST
3937,WSTG
